,Student ID,student_name,gender,grade,school_name,reading_score,math_score,reading_pass,math_pass,School ID,type,size,budget,bps
38081,38081,Stephanie Nguyen,F,11th,Thomas High School,82,87,1,1,14,Charter,1635,1043130,638
38082,38082,Michael Walters,M,11th,Thomas High School,74,88,1,1,14,Charter,1635,1043130,638
38083,38083,Wendy Douglas,F,10th,Thomas High School,69,87,0,1,14,Charter,1635,1043130,638
38084,38084,John Hernandez DVM,M,12th,Thomas High School,99,84,1,1,14,Charter,1635,1043130,638
38085,38085,Miranda Brown,F,11th,Thomas High School,69,92,0,1,14,Charter,1635,1043130,638
38086,38086,George Hobbs,M,10th,Thomas High School,86,95,1,1,14,Charter,1635,1043130,638
38087,38087,Valerie Krueger DDS,F,9th,Thomas High School,81,88,1,1,14,Charter,1635,1043130,638
38088,38088,Ashley Strickland,F,9th,Thomas High School,71,92,1,1,14,Charter,1635,1043130,638
38089,38089,Amanda Johnson,F,9th,Thomas High School,85,93,1,1,14,Charter,1635,1043130,638
38090,38090,Carol Valdez DDS,F,11th,Thomas High School,76,98,1,1,14,Charter,1635,1043130,638
38091,38091,Kyle Macdonald,M,12th,Thomas High School,88,69,1,0,14,Charter,1635,1043130,638
38092,38092,Misty Anderson,F,11th,Thomas High School,73,98,1,1,14,Charter,1635,1043130,638
38093,38093,William Jordan,M,10th,Thomas High School,80,72,1,1,14,Charter,1635,1043130,638
38094,38094,William Potts,M,10th,Thomas High School,90,74,1,1,14,Charter,1635,1043130,638
38095,38095,Dr. Jay Johnson DDS,M,12th,Thomas High School,90,99,1,1,14,Charter,1635,1043130,638
38096,38096,Kristina Mason,F,12th,Thomas High School,87,94,1,1,14,Charter,1635,1043130,638
38097,38097,Kimberly Conway,F,10th,Thomas High School,73,95,1,1,14,Charter,1635,1043130,638
38098,38098,Rebecca Jones,F,12th,Thomas High School,75,88,1,1,14,Charter,1635,1043130,638
38099,38099,Gina Hernandez,F,12th,Thomas High School,95,91,1,1,14,Charter,1635,1043130,638
38100,38100,Holly Moreno,F,9th,Thomas High School,75,78,1,1,14,Charter,1635,1043130,638
38101,38101,Brenda Holloway DVM,F,11th,Thomas High School,73,92,1,1,14,Charter,1635,1043130,638
38102,38102,Nicholas Mclean,M,9th,Thomas High School,99,91,1,1,14,Charter,1635,1043130,638
38103,38103,Jordan Maxwell,F,11th,Thomas High School,76,68,1,0,14,Charter,1635,1043130,638
38104,38104,Erin Mcguire,F,9th,Thomas High School,71,98,1,1,14,Charter,1635,1043130,638
38105,38105,Ricky Henry,M,9th,Thomas High School,94,87,1,1,14,Charter,1635,1043130,638
38106,38106,Adam Lynch,M,11th,Thomas High School,95,99,1,1,14,Charter,1635,1043130,638
38107,38107,David Gutierrez,M,10th,Thomas High School,86,93,1,1,14,Charter,1635,1043130,638
38108,38108,David Armstrong,M,9th,Thomas High School,86,78,1,1,14,Charter,1635,1043130,638
38109,38109,Brandon Tapia,M,11th,Thomas High School,97,84,1,1,14,Charter,1635,1043130,638
38110,38110,Isabel Bradford,F,12th,Thomas High School,89,85,1,1,14,Charter,1635,1043130,638
38111,38111,Phillip Beasley,M,12th,Thomas High School,98,76,1,1,14,Charter,1635,1043130,638
38112,38112,Aimee Olsen,F,11th,Thomas High School,86,92,1,1,14,Charter,1635,1043130,638
38113,38113,Brian Sullivan,M,9th,Thomas High School,69,85,0,1,14,Charter,1635,1043130,638
38114,38114,Mary Pace,F,11th,Thomas High School,87,96,1,1,14,Charter,1635,1043130,638
38115,38115,Laura Gonzalez,F,9th,Thomas High School,74,77,1,1,14,Charter,1635,1043130,638
38116,38116,Randy Walker,M,9th,Thomas High School,96,90,1,1,14,Charter,1635,1043130,638
38117,38117,Sarah Cohen,F,11th,Thomas High School,94,93,1,1,14,Charter,1635,1043130,638
38118,38118,Donald Martinez,M,10th,Thomas High School,70,68,1,0,14,Charter,1635,1043130,638
38119,38119,Wanda Hall,F,11th,Thomas High School,93,91,1,1,14,Charter,1635,1043130,638
38120,38120,Glenn Howe,M,11th,Thomas High School,77,91,1,1,14,Charter,1635,1043130,638
38121,38121,Brian Bell,M,12th,Thomas High School,79,88,1,1,14,Charter,1635,1043130,638
38122,38122,Shelby Patrick,F,9th,Thomas High School,91,78,1,1,14,Charter,1635,1043130,638
38123,38123,Anthony Castro,M,9th,Thomas High School,85,80,1,1,14,Charter,1635,1043130,638
38124,38124,Blake Horn,M,11th,Thomas High School,79,84,1,1,14,Charter,1635,1043130,638
38125,38125,Jessica Kidd,F,11th,Thomas High School,92,98,1,1,14,Charter,1635,1043130,638
38126,38126,Christie Jones,F,9th,Thomas High School,97,93,1,1,14,Charter,1635,1043130,638
38127,38127,Michael Franco,M,9th,Thomas High School,80,99,1,1,14,Charter,1635,1043130,638
38128,38128,Christopher Jones,M,11th,Thomas High School,80,77,1,1,14,Charter,1635,1043130,638
38129,38129,Ashley Brown,F,10th,Thomas High School,86,89,1,1,14,Charter,1635,1043130,638
38130,38130,William Wolf,M,12th,Thomas High School,93,92,1,1,14,Charter,1635,1043130,638
38131,38131,Mary Hawkins,F,12th,Thomas High School,69,75,0,1,14,Charter,1635,1043130,638
38132,38132,Colton Le,M,10th,Thomas High School,80,88,1,1,14,Charter,1635,1043130,638
38133,38133,Jessica Oconnor,F,9th,Thomas High School,75,69,1,0,14,Charter,1635,1043130,638
38134,38134,David Wu,M,11th,Thomas High School,88,79,1,1,14,Charter,1635,1043130,638
38135,38135,William Parsons,M,12th,Thomas High School,86,68,1,0,14,Charter,1635,1043130,638
38136,38136,Ricky Perez,M,9th,Thomas High School,93,73,1,1,14,Charter,1635,1043130,638
38137,38137,Jeffrey Anderson,M,11th,Thomas High School,81,95,1,1,14,Charter,1635,1043130,638
38138,38138,Thomas Perez,M,12th,Thomas High School,92,72,1,1,14,Charter,1635,1043130,638
38139,38139,Lucas Cox,M,12th,Thomas High School,69,74,0,1,14,Charter,1635,1043130,638
38140,38140,Aaron Perez,M,9th,Thomas High School,75,81,1,1,14,Charter,1635,1043130,638
38141,38141,Wendy Parker MD,F,9th,Thomas High School,93,92,1,1,14,Charter,1635,1043130,638
38142,38142,George Bailey,M,12th,Thomas High School,72,97,1,1,14,Charter,1635,1043130,638
38143,38143,Richard Mullins,M,11th,Thomas High School,89,86,1,1,14,Charter,1635,1043130,638
38144,38144,Andre Ramirez,M,11th,Thomas High School,86,68,1,0,14,Charter,1635,1043130,638
38145,38145,Margaret Brown,F,9th,Thomas High School,73,99,1,1,14,Charter,1635,1043130,638
38146,38146,Ryan Munoz,M,11th,Thomas High School,93,71,1,1,14,Charter,1635,1043130,638
38147,38147,Sharon Barker,F,9th,Thomas High School,75,70,1,1,14,Charter,1635,1043130,638
38148,38148,Benjamin Singleton,M,10th,Thomas High School,99,82,1,1,14,Charter,1635,1043130,638
38149,38149,Megan Soto,F,11th,Thomas High School,72,77,1,1,14,Charter,1635,1043130,638
38150,38150,Jillian Ashley,F,10th,Thomas High School,91,83,1,1,14,Charter,1635,1043130,638
38151,38151,Maria Foster,F,10th,Thomas High School,84,88,1,1,14,Charter,1635,1043130,638
38152,38152,Riley Horn,M,10th,Thomas High School,80,79,1,1,14,Charter,1635,1043130,638
38153,38153,Andrew Daniels,M,11th,Thomas High School,72,70,1,1,14,Charter,1635,1043130,638
38154,38154,Madison Castaneda,F,10th,Thomas High School,81,75,1,1,14,Charter,1635,1043130,638
38155,38155,Krystal Reid,F,11th,Thomas High School,76,87,1,1,14,Charter,1635,1043130,638
38156,38156,Stephanie Rogers,F,9th,Thomas High School,77,70,1,1,14,Charter,1635,1043130,638
38157,38157,Chad Hurley,M,12th,Thomas High School,74,94,1,1,14,Charter,1635,1043130,638
38158,38158,Dwayne Soto,M,10th,Thomas High School,78,79,1,1,14,Charter,1635,1043130,638
38159,38159,Jennifer Cohen,F,9th,Thomas High School,87,89,1,1,14,Charter,1635,1043130,638
38160,38160,Kathy Lee,F,9th,Thomas High School,84,71,1,1,14,Charter,1635,1043130,638
38161,38161,Claudia Johnston,F,12th,Thomas High School,79,97,1,1,14,Charter,1635,1043130,638
38162,38162,Stephanie Bailey,F,10th,Thomas High School,81,76,1,1,14,Charter,1635,1043130,638
38163,38163,Kevin Mejia,M,12th,Thomas High School,73,73,1,1,14,Charter,1635,1043130,638
38164,38164,Robert Aguilar,M,10th,Thomas High School,90,71,1,1,14,Charter,1635,1043130,638
38165,38165,Beverly Cox,F,11th,Thomas High School,81,98,1,1,14,Charter,1635,1043130,638
38166,38166,Carly Andrews,F,12th,Thomas High School,86,68,1,0,14,Charter,1635,1043130,638
38167,38167,Michelle Morris,F,12th,Thomas High School,79,99,1,1,14,Charter,1635,1043130,638
38168,38168,Timothy Melendez,M,10th,Thomas High School,84,71,1,1,14,Charter,1635,1043130,638
38169,38169,Regina Reeves,F,10th,Thomas High School,90,71,1,1,14,Charter,1635,1043130,638
38170,38170,Crystal Goodwin,F,12th,Thomas High School,81,93,1,1,14,Charter,1635,1043130,638
38171,38171,Alison Hunter,F,12th,Thomas High School,73,81,1,1,14,Charter,1635,1043130,638
38172,38172,Kayla Anderson,F,10th,Thomas High School,98,87,1,1,14,Charter,1635,1043130,638
38173,38173,Kara Spears,F,11th,Thomas High School,71,99,1,1,14,Charter,1635,1043130,638
38174,38174,Michelle Peterson,F,12th,Thomas High School,87,91,1,1,14,Charter,1635,1043130,638
38175,38175,Joseph Pace,M,12th,Thomas High School,70,69,1,0,14,Charter,1635,1043130,638
38176,38176,Phillip Thomas,M,12th,Thomas High School,78,72,1,1,14,Charter,1635,1043130,638
38177,38177,Teresa Smith,F,11th,Thomas High School,75,77,1,1,14,Charter,1635,1043130,638
38178,38178,Kim Smith DVM,F,10th,Thomas High School,74,75,1,1,14,Charter,1635,1043130,638
38179,38179,Nathan Robinson,M,9th,Thomas High School,70,99,1,1,14,Charter,1635,1043130,638
38180,38180,David Cox,M,11th,Thomas High School,94,98,1,1,14,Charter,1635,1043130,638
38181,38181,Lauren Barton,F,11th,Thomas High School,86,82,1,1,14,Charter,1635,1043130,638
38182,38182,Joshua Little,M,12th,Thomas High School,81,83,1,1,14,Charter,1635,1043130,638
38183,38183,Marie Miller,F,11th,Thomas High School,80,71,1,1,14,Charter,1635,1043130,638
38184,38184,Richard Miller,M,12th,Thomas High School,85,79,1,1,14,Charter,1635,1043130,638
38185,38185,Carolyn Stewart,F,12th,Thomas High School,99,68,1,0,14,Charter,1635,1043130,638
38186,38186,Andrew Burgess,M,9th,Thomas High School,73,74,1,1,14,Charter,1635,1043130,638
38187,38187,Sarah Smith,F,10th,Thomas High School,95,68,1,0,14,Charter,1635,1043130,638
38188,38188,James Aguilar,M,10th,Thomas High School,94,99,1,1,14,Charter,1635,1043130,638
38189,38189,Tammy Larson,F,9th,Thomas High School,97,74,1,1,14,Charter,1635,1043130,638
38190,38190,Janet Roth,F,9th,Thomas High School,78,75,1,1,14,Charter,1635,1043130,638
38191,38191,Karen Ellis,F,10th,Thomas High School,81,74,1,1,14,Charter,1635,1043130,638
38192,38192,Suzanne Anderson,F,9th,Thomas High School,96,83,1,1,14,Charter,1635,1043130,638
38193,38193,Breanna Aguilar,F,10th,Thomas High School,81,91,1,1,14,Charter,1635,1043130,638
38194,38194,Andrew Dickerson,M,12th,Thomas High School,82,88,1,1,14,Charter,1635,1043130,638
38195,38195,Kathleen Patrick,F,9th,Thomas High School,96,76,1,1,14,Charter,1635,1043130,638
38196,38196,Johnny Matthews,M,11th,Thomas High School,93,74,1,1,14,Charter,1635,1043130,638
38197,38197,Valerie Woods,F,11th,Thomas High School,85,79,1,1,14,Charter,1635,1043130,638
38198,38198,Tamara Watkins,F,11th,Thomas High School,76,97,1,1,14,Charter,1635,1043130,638
38199,38199,Lisa Carlson,F,12th,Thomas High School,71,97,1,1,14,Charter,1635,1043130,638
38200,38200,David Becker,M,10th,Thomas High School,98,71,1,1,14,Charter,1635,1043130,638
38201,38201,Nathaniel Wood,M,12th,Thomas High School,72,75,1,1,14,Charter,1635,1043130,638
38202,38202,Eric Barton,M,10th,Thomas High School,76,90,1,1,14,Charter,1635,1043130,638
38203,38203,Brianna Lynn,F,10th,Thomas High School,72,76,1,1,14,Charter,1635,1043130,638
38204,38204,Emily James,F,12th,Thomas High School,84,86,1,1,14,Charter,1635,1043130,638
38205,38205,Jeremy Hernandez,M,10th,Thomas High School,96,72,1,1,14,Charter,1635,1043130,638
38206,38206,Traci White,F,10th,Thomas High School,82,92,1,1,14,Charter,1635,1043130,638
38207,38207,Emma Palmer,F,9th,Thomas High School,92,70,1,1,14,Charter,1635,1043130,638
38208,38208,Christine Garcia,F,9th,Thomas High School,83,69,1,0,14,Charter,1635,1043130,638
38209,38209,Kimberly Bond,F,10th,Thomas High School,78,73,1,1,14,Charter,1635,1043130,638
38210,38210,Darrell Oconnell,M,11th,Thomas High School,81,70,1,1,14,Charter,1635,1043130,638
38211,38211,Anthony Page,M,11th,Thomas High School,87,89,1,1,14,Charter,1635,1043130,638
38212,38212,Richard Prince,M,11th,Thomas High School,70,80,1,1,14,Charter,1635,1043130,638
38213,38213,Vicki Miller,F,10th,Thomas High School,69,68,0,0,14,Charter,1635,1043130,638
38214,38214,Teresa Stevenson,F,9th,Thomas High School,81,68,1,0,14,Charter,1635,1043130,638
38215,38215,Renee Gill,F,11th,Thomas High School,82,69,1,0,14,Charter,1635,1043130,638
38216,38216,Robert Moore,M,11th,Thomas High School,94,92,1,1,14,Charter,1635,1043130,638
38217,38217,Lisa Moore,F,10th,Thomas High School,82,87,1,1,14,Charter,1635,1043130,638
38218,38218,Marcus Romero,M,11th,Thomas High School,83,95,1,1,14,Charter,1635,1043130,638
38219,38219,Crystal Oliver,F,12th,Thomas High School,82,82,1,1,14,Charter,1635,1043130,638
38220,38220,Carrie Mora,F,12th,Thomas High School,98,91,1,1,14,Charter,1635,1043130,638
38221,38221,Kevin Stewart,M,12th,Thomas High School,92,74,1,1,14,Charter,1635,1043130,638
38222,38222,Lauren Daniels,F,9th,Thomas High School,83,94,1,1,14,Charter,1635,1043130,638
38223,38223,Christina Rivera,F,12th,Thomas High School,74,78,1,1,14,Charter,1635,1043130,638
38224,38224,Robin Perez,F,9th,Thomas High School,78,86,1,1,14,Charter,1635,1043130,638
38225,38225,Terry Anderson,M,9th,Thomas High School,70,80,1,1,14,Charter,1635,1043130,638
38226,38226,Lisa Brown,F,10th,Thomas High School,85,85,1,1,14,Charter,1635,1043130,638
38227,38227,Kristi Wells,F,10th,Thomas High School,89,89,1,1,14,Charter,1635,1043130,638
38228,38228,Megan Robertson,F,9th,Thomas High School,85,80,1,1,14,Charter,1635,1043130,638
38229,38229,Collin Harvey,M,11th,Thomas High School,81,74,1,1,14,Charter,1635,1043130,638
38230,38230,Edward Anderson,M,12th,Thomas High School,81,93,1,1,14,Charter,1635,1043130,638
38231,38231,Amanda Morales,F,11th,Thomas High School,70,84,1,1,14,Charter,1635,1043130,638
38232,38232,Daniel Brown,M,10th,Thomas High School,83,85,1,1,14,Charter,1635,1043130,638
38233,38233,Scott Johnson,M,9th,Thomas High School,86,99,1,1,14,Charter,1635,1043130,638
38234,38234,Nicole Rowe,F,10th,Thomas High School,85,76,1,1,14,Charter,1635,1043130,638
38235,38235,Patricia Sanders,F,9th,Thomas High School,74,75,1,1,14,Charter,1635,1043130,638
38236,38236,Christopher Perry,M,12th,Thomas High School,85,97,1,1,14,Charter,1635,1043130,638
38237,38237,Mark Nichols,M,10th,Thomas High School,72,78,1,1,14,Charter,1635,1043130,638
38238,38238,Joseph Ross,M,9th,Thomas High School,71,76,1,1,14,Charter,1635,1043130,638
38239,38239,Nathaniel Owens,M,10th,Thomas High School,84,71,1,1,14,Charter,1635,1043130,638
38240,38240,Kristi Sanchez,F,12th,Thomas High School,95,86,1,1,14,Charter,1635,1043130,638
38241,38241,Jennifer Hunt,F,11th,Thomas High School,81,91,1,1,14,Charter,1635,1043130,638
38242,38242,Lisa Burton,F,12th,Thomas High School,76,69,1,0,14,Charter,1635,1043130,638
38243,38243,Kristen Garcia,F,11th,Thomas High School,86,99,1,1,14,Charter,1635,1043130,638
38244,38244,Erica Watkins,F,10th,Thomas High School,72,75,1,1,14,Charter,1635,1043130,638
38245,38245,Elizabeth Cook,F,11th,Thomas High School,87,81,1,1,14,Charter,1635,1043130,638
38246,38246,Ryan Romero,M,11th,Thomas High School,75,70,1,1,14,Charter,1635,1043130,638
38247,38247,Michael Bray,M,9th,Thomas High School,77,75,1,1,14,Charter,1635,1043130,638
38248,38248,Ann Taylor,F,11th,Thomas High School,97,96,1,1,14,Charter,1635,1043130,638
38249,38249,Timothy Johnson,M,12th,Thomas High School,97,89,1,1,14,Charter,1635,1043130,638
38250,38250,Victor Sharp,M,11th,Thomas High School,95,80,1,1,14,Charter,1635,1043130,638
38251,38251,Stacy Oconnell,F,12th,Thomas High School,89,77,1,1,14,Charter,1635,1043130,638
38252,38252,Jacqueline Green,F,9th,Thomas High School,94,96,1,1,14,Charter,1635,1043130,638
38253,38253,Edward Solomon,M,10th,Thomas High School,95,90,1,1,14,Charter,1635,1043130,638
38254,38254,Christine Lyons,F,11th,Thomas High School,93,91,1,1,14,Charter,1635,1043130,638
38255,38255,Jordan Mueller,F,10th,Thomas High School,95,70,1,1,14,Charter,1635,1043130,638
38256,38256,Jessica Wade,F,10th,Thomas High School,82,71,1,1,14,Charter,1635,1043130,638
38257,38257,Hannah Hudson,F,11th,Thomas High School,88,68,1,0,14,Charter,1635,1043130,638
38258,38258,Dorothy Cervantes,F,11th,Thomas High School,74,74,1,1,14,Charter,1635,1043130,638
38259,38259,Cassandra Evans,F,10th,Thomas High School,76,76,1,1,14,Charter,1635,1043130,638
38260,38260,Anthony Woods,M,12th,Thomas High School,95,69,1,0,14,Charter,1635,1043130,638
38261,38261,Olivia Pratt,F,9th,Thomas High School,81,73,1,1,14,Charter,1635,1043130,638
38262,38262,Kenneth Baker,M,9th,Thomas High School,70,96,1,1,14,Charter,1635,1043130,638
38263,38263,John Boyd,M,11th,Thomas High School,82,69,1,0,14,Charter,1635,1043130,638
38264,38264,Jesse Wilson,M,10th,Thomas High School,84,93,1,1,14,Charter,1635,1043130,638
38265,38265,Jesse Gilbert,M,9th,Thomas High School,99,90,1,1,14,Charter,1635,1043130,638
38266,38266,David Turner,M,10th,Thomas High School,72,87,1,1,14,Charter,1635,1043130,638
38267,38267,Richard Thomas,M,9th,Thomas High School,92,80,1,1,14,Charter,1635,1043130,638
38268,38268,Paul Thompson,M,11th,Thomas High School,81,81,1,1,14,Charter,1635,1043130,638
38269,38269,Cody Thompson,M,9th,Thomas High School,79,81,1,1,14,Charter,1635,1043130,638
38270,38270,Lindsey Ortiz,F,9th,Thomas High School,90,84,1,1,14,Charter,1635,1043130,638
38271,38271,Charles Holland,M,9th,Thomas High School,74,78,1,1,14,Charter,1635,1043130,638
38272,38272,Michelle Kelly,F,9th,Thomas High School,93,69,1,0,14,Charter,1635,1043130,638
38273,38273,Kristina Arias,F,11th,Thomas High School,82,84,1,1,14,Charter,1635,1043130,638
38274,38274,Ryan Gonzalez,M,11th,Thomas High School,75,96,1,1,14,Charter,1635,1043130,638
38275,38275,Wayne Shepherd,M,11th,Thomas High School,85,74,1,1,14,Charter,1635,1043130,638
38276,38276,Matthew Campbell,M,10th,Thomas High School,82,84,1,1,14,Charter,1635,1043130,638
38277,38277,Yolanda Brooks,F,10th,Thomas High School,74,82,1,1,14,Charter,1635,1043130,638
38278,38278,Timothy Gray,M,11th,Thomas High School,81,83,1,1,14,Charter,1635,1043130,638
38279,38279,Brett Chambers,M,9th,Thomas High School,71,89,1,1,14,Charter,1635,1043130,638
38280,38280,Curtis Parker,M,11th,Thomas High School,71,78,1,1,14,Charter,1635,1043130,638
38281,38281,Hector Romero,M,11th,Thomas High School,69,85,0,1,14,Charter,1635,1043130,638
38282,38282,Norman Moreno,M,9th,Thomas High School,72,95,1,1,14,Charter,1635,1043130,638
38283,38283,Michael Hoffman,M,11th,Thomas High School,81,89,1,1,14,Charter,1635,1043130,638
38284,38284,Natalie Gardner,F,10th,Thomas High School,81,77,1,1,14,Charter,1635,1043130,638
38285,38285,Diane Ray,F,10th,Thomas High School,77,75,1,1,14,Charter,1635,1043130,638
38286,38286,Pam Ellis,F,12th,Thomas High School,95,87,1,1,14,Charter,1635,1043130,638
38287,38287,Stephanie Sandoval,F,9th,Thomas High School,86,74,1,1,14,Charter,1635,1043130,638
38288,38288,Laura Ramos,F,11th,Thomas High School,73,99,1,1,14,Charter,1635,1043130,638
38289,38289,Danielle Acosta,F,12th,Thomas High School,93,75,1,1,14,Charter,1635,1043130,638
38290,38290,Terri Guerra,F,9th,Thomas High School,77,78,1,1,14,Charter,1635,1043130,638
38291,38291,Frank Ramirez,M,10th,Thomas High School,90,76,1,1,14,Charter,1635,1043130,638
38292,38292,Jessica Williams,F,9th,Thomas High School,98,88,1,1,14,Charter,1635,1043130,638
38293,38293,Tina Greer,F,11th,Thomas High School,85,83,1,1,14,Charter,1635,1043130,638
38294,38294,Melissa Martin,F,9th,Thomas High School,72,81,1,1,14,Charter,1635,1043130,638
